CharacterSets
CHARACTER_SET_CATALOG | CHARACTER_SET_SCHEMA | CHARACTER_SET_NAME | CHARACTER_SET_ID | DEFAULT_COLLATION | BYTES_PER_CHARACTER | DESCRIPTION
             NULL |             NULL |           'DE_DE' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'DU_NL' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'EN_UK' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'EN_US' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'ES_ES' |        'ISO8859_1' |        NULL
             NULL |             NULL |     'ES_ES_CI_AI' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'FI_FI' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'FR_CA' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'FR_FR' |        'ISO8859_1' |        NULL
             NULL |             NULL |     'FR_FR_CI_AI' |        'ISO8859_1' |        NULL
             NULL |             NULL |       'ISO8859_1' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'IS_IS' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'IT_IT' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'NO_NO' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'PT_BR' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'PT_PT' |        'ISO8859_1' |        NULL
             NULL |             NULL |           'SV_SV' |        'ISO8859_1' |        NULL
             NULL |             NULL |      'ISO8859_13' |       'ISO8859_13' |        NULL
             NULL |             NULL |           'LT_LT' |       'ISO8859_13' |        NULL
             NULL |             NULL |           'CS_CZ' |        'ISO8859_2' |        NULL
             NULL |             NULL |       'ISO8859_2' |        'ISO8859_2' |        NULL
             NULL |             NULL |         'ISO_HUN' |        'ISO8859_2' |        NULL
             NULL |             NULL |         'ISO_PLK' |        'ISO8859_2' |        NULL
             NULL |             NULL |       'ISO8859_3' |        'ISO8859_3' |        NULL
             NULL |             NULL |       'ISO8859_4' |        'ISO8859_4' |        NULL
             NULL |             NULL |       'ISO8859_5' |        'ISO8859_5' |        NULL
             NULL |             NULL |       'ISO8859_6' |        'ISO8859_6' |        NULL
